"start_lat","start_lng","member_casual","mean_duration"
41.96167,-87.65464,"casual",15
41.96167,-87.65464,"member",11
41.963,-87.68478,"casual",16
41.963,-87.68478,"member",12
41.96325,-87.67926,"casual",14
41.96325,-87.67926,"member",11
41.96398,-87.63818,"casual",28
41.96398,-87.63818,"member",20
41.96522,-87.65814,"casual",15
41.96522,-87.65814,"member",11
41.96584,-87.64536,"casual",32
41.96584,-87.64536,"member",20
41.96587,-87.70082,"casual",17
41.96587,-87.70082,"member",15
41.9659,-87.69364,"casual",15
41.9659,-87.69364,"member",13
41.9664,-87.6887,"casual",16
41.9664,-87.6887,"member",12
41.96669,-87.70805,"casual",19
41.96669,-87.70805,"member",15
41.96709,-87.67903,"casual",14
41.96709,-87.67903,"member",10
41.9671,-87.66743,"casual",13
41.9671,-87.66743,"member",12
41.96797,-87.65,"casual",21
41.96797,-87.65,"member",12
41.96835,-87.71183,"casual",19
41.96835,-87.71183,"member",13
41.96881,-87.65766,"casual",14
41.96881,-87.65766,"member",11
41.96888,-87.684,"casual",17
41.96888,-87.684,"member",11
41.96899,-87.69603,"casual",18
41.96899,-87.69603,"member",15
41.96909,-87.67424,"casual",14
41.96909,-87.67424,"member",11
41.96952,-87.65469,"casual",18
41.96952,-87.65469,"member",11
41.97,-87.74,"casual",13
41.97,-87.74,"member",15
41.97,-87.72,"casual",14
41.97,-87.72,"member",14
41.97,-87.71,"casual",13
41.97,-87.71,"member",12
41.97,-87.7,"casual",16
41.97,-87.7,"member",13
41.97,-87.69,"casual",14
41.97,-87.69,"member",12
41.9716,-87.65015,"casual",24
41.9716,-87.65015,"member",15
41.97297,-87.6544,"member",9
41.97308,-87.65464,"casual",25
41.97309,-87.65466,"member",8
41.97311,-87.65482,"casual",9
41.97316,-87.65474,"casual",7
41.97316,-87.65471,"casual",47
41.97316,-87.65452,"member",6
41.97317,-87.65481,"member",8
41.97317,-87.6548,"casual",12
41.97317,-87.65472,"casual",7
41.97317,-87.65472,"member",2
41.97317,-87.65471,"member",7
41.97317,-87.65462,"casual",19
41.97318,-87.65482,"casual",9
41.97318,-87.65478,"member",8
41.97318,-87.6547,"member",6
41.97318,-87.65461,"casual",19
41.97319,-87.65478,"member",3
41.97319,-87.6547,"casual",60
41.97319,-87.65468,"member",13
41.9732,-87.65478,"casual",12
41.9732,-87.65474,"member",9
41.9732,-87.65472,"member",14
41.9732,-87.65471,"member",34
41.9732,-87.6547,"casual",4
41.9732,-87.65466,"member",11
41.9732,-87.65463,"member",4
41.97321,-87.6548,"casual",9
41.97321,-87.65477,"member",2
41.97321,-87.65476,"member",30
41.97321,-87.65475,"member",3
41.97321,-87.65474,"casual",4
41.97321,-87.65471,"member",4
41.97321,-87.6547,"member",8
41.97321,-87.65468,"casual",5
41.97322,-87.65476,"member",25
41.97322,-87.65475,"casual",6
41.97322,-87.65474,"casual",7
41.97322,-87.65474,"member",5
41.97322,-87.65473,"member",4
41.97322,-87.65472,"casual",28
41.97322,-87.65471,"member",2
41.97322,-87.6547,"member",5
41.97322,-87.65469,"casual",12
41.97322,-87.65468,"casual",8
41.97322,-87.65466,"member",12
41.97322,-87.65459,"member",14
41.97322,-87.65448,"member",2
41.97323,-87.65479,"casual",18
41.97323,-87.65479,"member",21
41.97323,-87.65477,"member",2
41.97323,-87.65476,"member",3
41.97323,-87.65475,"member",10
41.97323,-87.65474,"casual",14
41.97323,-87.65474,"member",7
41.97323,-87.65473,"casual",6
41.97323,-87.65472,"member",12
41.97323,-87.65471,"casual",18
41.97323,-87.6547,"casual",8
41.97323,-87.6547,"member",9
41.97323,-87.65469,"member",14
41.97323,-87.65467,"member",1
41.97323,-87.65466,"casual",4
41.97323,-87.65465,"casual",17
41.97323,-87.65465,"member",6
41.97323,-87.65464,"casual",2
41.97323,-87.65464,"member",8
41.97323,-87.65463,"casual",24
41.97323,-87.65463,"member",10
41.97323,-87.65462,"member",6
41.97323,-87.65461,"member",14
41.97323,-87.6546,"casual",8
41.97324,-87.65474,"casual",8
41.97324,-87.65474,"member",8
41.97324,-87.65473,"casual",4
41.97324,-87.65473,"member",28
41.97324,-87.65472,"casual",10
41.97324,-87.65472,"member",3
41.97324,-87.65471,"member",6
41.97324,-87.6547,"casual",20
41.97324,-87.6547,"member",12
41.97324,-87.65469,"member",6
41.97324,-87.65467,"casual",1
41.97324,-87.65467,"member",7
41.97324,-87.65466,"casual",9
41.97324,-87.65466,"member",7
41.97324,-87.65465,"casual",6
41.97324,-87.65465,"member",9
41.97324,-87.65464,"member",10
41.97324,-87.65463,"casual",67
41.97324,-87.65463,"member",7
41.97324,-87.65461,"casual",5
41.97324,-87.6546,"casual",13
41.97324,-87.6546,"member",8
41.97324,-87.65457,"member",3
41.97324,-87.65456,"casual",29
41.97324,-87.65455,"member",3
41.97325,-87.65484,"member",39
41.97325,-87.65483,"member",1
41.97325,-87.65479,"member",6
41.97325,-87.65478,"member",6
41.97325,-87.65477,"member",14
41.97325,-87.65476,"casual",11
41.97325,-87.65476,"member",8
41.97325,-87.65475,"member",10
41.97325,-87.65474,"casual",7
41.97325,-87.65474,"member",11
41.97325,-87.65473,"member",4
41.97325,-87.65472,"casual",8
41.97325,-87.65472,"member",40
41.97325,-87.65471,"casual",8
41.97325,-87.65471,"member",10
41.97325,-87.6547,"member",16
41.97325,-87.65469,"casual",16
41.97325,-87.65469,"member",5
41.97325,-87.65468,"casual",3
41.97325,-87.65468,"member",18
41.97325,-87.65467,"casual",9
41.97325,-87.65467,"member",4
41.97325,-87.65466,"casual",22
41.97325,-87.65466,"member",6
41.97325,-87.65465,"casual",16
41.97325,-87.65465,"member",7
41.97325,-87.65464,"casual",9
41.97325,-87.65464,"member",10
41.97325,-87.65463,"casual",12
41.97325,-87.65463,"member",18
41.97325,-87.65462,"casual",6
41.97325,-87.65462,"member",8
41.97325,-87.65461,"member",10
41.97325,-87.6546,"member",7
41.97325,-87.65459,"member",3
41.97325,-87.65458,"member",15
41.97325,-87.65457,"casual",12
41.97325,-87.65457,"member",13
41.97325,-87.65456,"member",6
41.97325,-87.65455,"member",16
41.97326,-87.65483,"member",19
41.97326,-87.65478,"casual",10
41.97326,-87.65477,"member",2
41.97326,-87.65476,"casual",15
41.97326,-87.65476,"member",9
41.97326,-87.65475,"casual",6
41.97326,-87.65475,"member",11
41.97326,-87.65474,"casual",24
41.97326,-87.65474,"member",6
41.97326,-87.65473,"casual",15
41.97326,-87.65473,"member",6
41.97326,-87.65472,"casual",10
41.97326,-87.65472,"member",8
41.97326,-87.65471,"casual",12
41.97326,-87.65471,"member",6
41.97326,-87.6547,"casual",14
41.97326,-87.6547,"member",14
41.97326,-87.65469,"casual",12
41.97326,-87.65469,"member",6
41.97326,-87.65468,"casual",5
41.97326,-87.65468,"member",14
41.97326,-87.65467,"casual",8
41.97326,-87.65467,"member",5
41.97326,-87.65466,"casual",4
41.97326,-87.65466,"member",7
41.97326,-87.65465,"casual",6
41.97326,-87.65465,"member",6
41.97326,-87.65464,"casual",3
41.97326,-87.65464,"member",20
41.97326,-87.65463,"casual",3
41.97326,-87.65463,"member",55
41.97326,-87.65462,"casual",14
41.97326,-87.65462,"member",12
41.97326,-87.65461,"casual",7
41.97326,-87.65461,"member",8
41.97326,-87.6546,"casual",12
41.97326,-87.65459,"casual",37
41.97326,-87.65458,"casual",12
41.97326,-87.65451,"casual",6
41.97327,-87.65481,"casual",3
41.97327,-87.65481,"member",2
41.97327,-87.6548,"member",9
41.97327,-87.65479,"member",8
41.97327,-87.65476,"member",4
41.97327,-87.65475,"casual",8
41.97327,-87.65475,"member",10
41.97327,-87.65474,"casual",7
41.97327,-87.65474,"member",6
41.97327,-87.65473,"casual",20
41.97327,-87.65473,"member",10
41.97327,-87.65472,"casual",8
41.97327,-87.65472,"member",11
41.97327,-87.65471,"casual",16
41.97327,-87.65471,"member",19
41.97327,-87.6547,"casual",13
41.97327,-87.6547,"member",12
41.97327,-87.65469,"casual",15
41.97327,-87.65469,"member",11
41.97327,-87.65468,"casual",35
41.97327,-87.65468,"member",4
41.97327,-87.65467,"casual",17
41.97327,-87.65467,"member",7
41.97327,-87.65466,"casual",12
41.97327,-87.65466,"member",18
41.97327,-87.65465,"casual",12
41.97327,-87.65465,"member",11
41.97327,-87.65464,"casual",12
41.97327,-87.65464,"member",13
41.97327,-87.65463,"casual",34
41.97327,-87.65463,"member",4
41.97327,-87.65462,"casual",8
41.97327,-87.65462,"member",18
41.97327,-87.65461,"member",8
41.97327,-87.6546,"casual",6
41.97327,-87.6546,"member",21
41.97327,-87.65459,"member",7
41.97327,-87.65458,"casual",7
41.97327,-87.65458,"member",6
41.97327,-87.65456,"member",5
41.97328,-87.65482,"member",15
41.97328,-87.6548,"casual",20
41.97328,-87.65479,"casual",10
41.97328,-87.65479,"member",17
41.97328,-87.65478,"casual",9
41.97328,-87.65478,"member",38
41.97328,-87.65477,"casual",34
41.97328,-87.65477,"member",5
41.97328,-87.65476,"casual",8
41.97328,-87.65476,"member",14
41.97328,-87.65475,"casual",10
41.97328,-87.65475,"member",5
41.97328,-87.65474,"casual",8
41.97328,-87.65474,"member",12
41.97328,-87.65473,"casual",6
41.97328,-87.65473,"member",15
41.97328,-87.65472,"casual",7
41.97328,-87.65472,"member",14
41.97328,-87.65471,"casual",11
41.97328,-87.65471,"member",14
41.97328,-87.6547,"casual",6
41.97328,-87.6547,"member",10
41.97328,-87.65469,"casual",13
41.97328,-87.65469,"member",11
41.97328,-87.65468,"casual",19
41.97328,-87.65468,"member",4
41.97328,-87.65467,"casual",11
41.97328,-87.65467,"member",5
41.97328,-87.65466,"casual",12
41.97328,-87.65466,"member",11
41.97328,-87.65465,"casual",5
41.97328,-87.65465,"member",19
41.97328,-87.65464,"casual",16
41.97328,-87.65464,"member",9
41.97328,-87.65463,"casual",15
41.97328,-87.65463,"member",8
41.97328,-87.65462,"casual",43
41.97328,-87.65462,"member",13
41.97328,-87.65461,"casual",4
41.97328,-87.65461,"member",19
41.97328,-87.6546,"casual",6
41.97328,-87.6546,"member",24
41.97328,-87.65459,"casual",35
41.97328,-87.65459,"member",16
41.97328,-87.65458,"casual",6
41.97328,-87.65457,"casual",20
41.97328,-87.65456,"casual",8
41.97328,-87.65455,"casual",5
41.97328,-87.65455,"member",6
41.97329,-87.65485,"member",5
41.97329,-87.65484,"casual",32
41.97329,-87.65481,"member",4
41.97329,-87.6548,"casual",9
41.97329,-87.65479,"casual",4
41.97329,-87.65478,"casual",11
41.97329,-87.65478,"member",2
41.97329,-87.65477,"casual",11
41.97329,-87.65477,"member",28
41.97329,-87.65476,"casual",25
41.97329,-87.65476,"member",14
41.97329,-87.65475,"casual",20
41.97329,-87.65475,"member",8
41.97329,-87.65474,"casual",18
41.97329,-87.65474,"member",6
41.97329,-87.65473,"casual",26
41.97329,-87.65473,"member",8
41.97329,-87.65472,"casual",18
41.97329,-87.65472,"member",11
41.97329,-87.65471,"casual",6
41.97329,-87.65471,"member",14
41.97329,-87.6547,"casual",13
41.97329,-87.6547,"member",9
41.97329,-87.65469,"casual",20
41.97329,-87.65469,"member",19
41.97329,-87.65468,"casual",10
41.97329,-87.65468,"member",8
41.97329,-87.65467,"casual",13
41.97329,-87.65467,"member",10
41.97329,-87.65466,"casual",11
41.97329,-87.65466,"member",7
41.97329,-87.65465,"casual",28
41.97329,-87.65465,"member",6
41.97329,-87.65464,"casual",14
41.97329,-87.65464,"member",15
41.97329,-87.65463,"casual",6
41.97329,-87.65463,"member",7
41.97329,-87.65462,"casual",12
41.97329,-87.65462,"member",10
41.97329,-87.65461,"casual",20
41.97329,-87.65461,"member",10
41.97329,-87.6546,"casual",6
41.97329,-87.6546,"member",6
41.97329,-87.65459,"casual",9
41.97329,-87.65459,"member",13
41.97329,-87.65458,"casual",15
41.97329,-87.65458,"member",13
41.97329,-87.65453,"casual",4
41.9733,-87.65483,"casual",4
41.9733,-87.65479,"casual",18
41.9733,-87.65479,"member",3
41.9733,-87.65478,"casual",8
41.9733,-87.65478,"member",5
41.9733,-87.65477,"casual",4
41.9733,-87.65477,"member",3
41.9733,-87.65476,"casual",40
41.9733,-87.65476,"member",7
41.9733,-87.65475,"casual",18
41.9733,-87.65475,"member",6
41.9733,-87.65474,"casual",8
41.9733,-87.65474,"member",13
41.9733,-87.65473,"casual",6
41.9733,-87.65473,"member",12
41.9733,-87.65472,"casual",16
41.9733,-87.65472,"member",23
41.9733,-87.65471,"casual",30
41.9733,-87.65471,"member",16
41.9733,-87.6547,"casual",11
41.9733,-87.6547,"member",12
41.9733,-87.65469,"casual",9
41.9733,-87.65469,"member",10
41.9733,-87.65468,"casual",5
41.9733,-87.65468,"member",9
41.9733,-87.65467,"casual",18
41.9733,-87.65467,"member",10
41.9733,-87.65466,"casual",14
41.9733,-87.65466,"member",21
41.9733,-87.65465,"casual",11
41.9733,-87.65465,"member",10
41.9733,-87.65464,"casual",12
41.9733,-87.65464,"member",14
41.9733,-87.65463,"casual",16
41.9733,-87.65463,"member",17
41.9733,-87.65462,"casual",18
41.9733,-87.65462,"member",13
41.9733,-87.65461,"casual",8
41.9733,-87.65461,"member",21
41.9733,-87.6546,"casual",11
41.9733,-87.6546,"member",8
41.9733,-87.65459,"casual",21
41.9733,-87.65459,"member",7
41.9733,-87.65458,"casual",12
41.9733,-87.65458,"member",5
41.9733,-87.65456,"member",8
41.9733,-87.65455,"member",7
41.9733,-87.65454,"member",45
41.97331,-87.65486,"member",36
41.97331,-87.65484,"casual",15
41.97331,-87.65481,"casual",7
41.97331,-87.65479,"casual",4
41.97331,-87.65479,"member",7
41.97331,-87.65478,"member",18
41.97331,-87.65477,"casual",4
41.97331,-87.65476,"casual",7
41.97331,-87.65476,"member",5
41.97331,-87.65475,"casual",12
41.97331,-87.65475,"member",11
41.97331,-87.65474,"casual",39
41.97331,-87.65474,"member",12
41.97331,-87.65473,"casual",11
41.97331,-87.65473,"member",10
41.97331,-87.65472,"casual",17
41.97331,-87.65472,"member",9
41.97331,-87.65471,"casual",11
41.97331,-87.65471,"member",11
41.97331,-87.6547,"casual",21
41.97331,-87.6547,"member",8
41.97331,-87.65469,"casual",9
41.97331,-87.65469,"member",6
41.97331,-87.65468,"casual",22
41.97331,-87.65468,"member",8
41.97331,-87.65467,"casual",11
41.97331,-87.65467,"member",14
41.97331,-87.65466,"casual",14
41.97331,-87.65466,"member",28
41.97331,-87.65465,"casual",57
41.97331,-87.65465,"member",15
41.97331,-87.65464,"casual",21
41.97331,-87.65464,"member",6
41.97331,-87.65463,"casual",7
41.97331,-87.65463,"member",10
41.97331,-87.65462,"casual",9
41.97331,-87.65462,"member",9
41.97331,-87.65461,"casual",10
41.97331,-87.65461,"member",11
41.97331,-87.6546,"casual",29
41.97331,-87.6546,"member",12
41.97331,-87.65459,"casual",12
41.97331,-87.65458,"casual",4
41.97331,-87.65458,"member",4
41.97331,-87.65457,"casual",6
41.97331,-87.65457,"member",43
41.97331,-87.65446,"member",11
41.97332,-87.65484,"casual",7
41.97332,-87.65482,"member",38
41.97332,-87.65481,"member",4
41.97332,-87.65479,"member",6
41.97332,-87.65477,"casual",6
41.97332,-87.65476,"casual",4
41.97332,-87.65476,"member",12
41.97332,-87.65475,"casual",9
41.97332,-87.65475,"member",5
41.97332,-87.65474,"casual",7
41.97332,-87.65474,"member",14
41.97332,-87.65473,"casual",8
41.97332,-87.65473,"member",12
41.97332,-87.65472,"casual",11
41.97332,-87.65472,"member",7
41.97332,-87.65471,"casual",31
41.97332,-87.65471,"member",8
41.97332,-87.6547,"casual",6
41.97332,-87.6547,"member",8
41.97332,-87.65469,"casual",16
41.97332,-87.65469,"member",16
41.97332,-87.65468,"casual",11
41.97332,-87.65468,"member",21
41.97332,-87.65467,"casual",13
41.97332,-87.65467,"member",15
41.97332,-87.65466,"casual",9
41.97332,-87.65466,"member",14
41.97332,-87.65465,"casual",9
41.97332,-87.65465,"member",8
41.97332,-87.65464,"casual",9
41.97332,-87.65464,"member",17
41.97332,-87.65463,"casual",22
41.97332,-87.65463,"member",17
41.97332,-87.65462,"casual",8
41.97332,-87.65462,"member",12
41.97332,-87.65461,"casual",28
41.97332,-87.65461,"member",6
41.97332,-87.6546,"casual",9
41.97332,-87.6546,"member",6
41.97332,-87.65458,"casual",15
41.97332,-87.65454,"casual",3
41.97333,-87.65486,"member",28
41.97333,-87.65483,"casual",20
41.97333,-87.65483,"member",6
41.97333,-87.65482,"member",10
41.97333,-87.6548,"casual",30
41.97333,-87.65477,"casual",24
41.97333,-87.65477,"member",10
41.97333,-87.65476,"casual",8
41.97333,-87.65476,"member",6
41.97333,-87.65475,"casual",12
41.97333,-87.65475,"member",22
41.97333,-87.65474,"casual",4
41.97333,-87.65474,"member",8
41.97333,-87.65473,"casual",7
41.97333,-87.65473,"member",8
41.97333,-87.65472,"casual",16
41.97333,-87.65472,"member",9
41.97333,-87.65471,"casual",7
41.97333,-87.65471,"member",9
41.97333,-87.6547,"casual",12
41.97333,-87.6547,"member",12
41.97333,-87.65469,"casual",20
41.97333,-87.65469,"member",12
41.97333,-87.65468,"casual",18
41.97333,-87.65468,"member",9
41.97333,-87.65467,"casual",8
41.97333,-87.65467,"member",8
41.97333,-87.65466,"casual",10
41.97333,-87.65466,"member",11
41.97333,-87.65465,"casual",6
41.97333,-87.65465,"member",6
41.97333,-87.65464,"casual",22
41.97333,-87.65464,"member",16
41.97333,-87.65463,"casual",7
41.97333,-87.65463,"member",15
41.97333,-87.65462,"casual",32
41.97333,-87.65462,"member",11
41.97333,-87.65461,"casual",11
41.97333,-87.65461,"member",14
41.97333,-87.6546,"casual",15
41.97333,-87.6546,"member",15
41.97333,-87.65459,"casual",19
41.97333,-87.65459,"member",8
41.97333,-87.65458,"casual",22
41.97333,-87.65458,"member",9
41.97333,-87.65457,"casual",52
41.97333,-87.65457,"member",6
41.97333,-87.65444,"casual",9
41.97334,-87.6548,"casual",6
41.97334,-87.6548,"member",11
41.97334,-87.65479,"member",16
41.97334,-87.65478,"member",19
41.97334,-87.65477,"casual",3
41.97334,-87.65476,"casual",16
41.97334,-87.65476,"member",2
41.97334,-87.65475,"casual",6
41.97334,-87.65474,"casual",35
41.97334,-87.65474,"member",20
41.97334,-87.65473,"casual",13
41.97334,-87.65473,"member",14
41.97334,-87.65472,"casual",6
41.97334,-87.65472,"member",16
41.97334,-87.65471,"casual",10
41.97334,-87.65471,"member",15
41.97334,-87.6547,"casual",16
41.97334,-87.6547,"member",11
41.97334,-87.65469,"casual",6
41.97334,-87.65469,"member",22
41.97334,-87.65468,"casual",16
41.97334,-87.65468,"member",4
41.97334,-87.65467,"casual",4
41.97334,-87.65467,"member",11
41.97334,-87.65466,"casual",27
41.97334,-87.65466,"member",8
41.97334,-87.65465,"casual",14
41.97334,-87.65465,"member",4
41.97334,-87.65464,"casual",22
41.97334,-87.65464,"member",5
41.97334,-87.65463,"casual",8
41.97334,-87.65463,"member",16
41.97334,-87.65462,"casual",11
41.97334,-87.65462,"member",12
41.97334,-87.65461,"casual",6
41.97334,-87.6546,"casual",9
41.97334,-87.6546,"member",12
41.97334,-87.65459,"member",6
41.97334,-87.65458,"casual",6
41.97334,-87.65458,"member",3
41.97334,-87.65457,"casual",10
41.97334,-87.65452,"member",10
41.97335,-87.66786,"casual",14
41.97335,-87.66786,"member",11
41.97335,-87.65486,"casual",11
41.97335,-87.65483,"casual",6
41.97335,-87.65482,"member",13
41.97335,-87.65479,"casual",18
41.97335,-87.65479,"member",4
41.97335,-87.65478,"casual",10
41.97335,-87.65478,"member",8
41.97335,-87.65477,"casual",4
41.97335,-87.65476,"casual",3
41.97335,-87.65475,"member",8
41.97335,-87.65474,"casual",13
41.97335,-87.65474,"member",20
41.97335,-87.65473,"casual",13
41.97335,-87.65473,"member",11
41.97335,-87.65472,"casual",8
41.97335,-87.65472,"member",27
41.97335,-87.65471,"casual",11
41.97335,-87.65471,"member",13
41.97335,-87.6547,"casual",18
41.97335,-87.6547,"member",16
41.97335,-87.65469,"casual",29
41.97335,-87.65469,"member",9
41.97335,-87.65468,"casual",22
41.97335,-87.65468,"member",9
41.97335,-87.65467,"casual",20
41.97335,-87.65467,"member",8
41.97335,-87.65466,"casual",11
41.97335,-87.65466,"member",5
41.97335,-87.65465,"casual",22
41.97335,-87.65465,"member",5
41.97335,-87.65464,"casual",15
41.97335,-87.65464,"member",8
41.97335,-87.65463,"member",10
41.97335,-87.65462,"casual",18
41.97335,-87.65462,"member",6
41.97335,-87.65461,"casual",7
41.97335,-87.65461,"member",10
41.97335,-87.6546,"casual",9
41.97335,-87.6546,"member",9
41.97335,-87.65459,"casual",12
41.97335,-87.65459,"member",13
41.97335,-87.65457,"casual",18
41.97335,-87.65457,"member",13
41.97335,-87.65456,"member",5
41.97336,-87.6549,"member",4
41.97336,-87.65479,"member",24
41.97336,-87.65478,"member",4
41.97336,-87.65477,"casual",11
41.97336,-87.65477,"member",6
41.97336,-87.65476,"casual",20
41.97336,-87.65476,"member",15
41.97336,-87.65475,"casual",12
41.97336,-87.65475,"member",1
41.97336,-87.65474,"casual",14
41.97336,-87.65474,"member",1
41.97336,-87.65473,"casual",8
41.97336,-87.65473,"member",4
41.97336,-87.65472,"casual",12
41.97336,-87.65472,"member",12
41.97336,-87.65471,"casual",6
41.97336,-87.65471,"member",8
41.97336,-87.6547,"casual",13
41.97336,-87.6547,"member",10
41.97336,-87.65469,"casual",38
41.97336,-87.65469,"member",4
41.97336,-87.65468,"casual",22
41.97336,-87.65468,"member",14
41.97336,-87.65467,"casual",6
41.97336,-87.65467,"member",12
41.97336,-87.65466,"casual",9
41.97336,-87.65466,"member",10
41.97336,-87.65465,"member",6
41.97336,-87.65464,"casual",22
41.97336,-87.65464,"member",24
41.97336,-87.65463,"casual",5
41.97336,-87.65463,"member",16
41.97336,-87.65462,"casual",15
41.97336,-87.65462,"member",21
41.97336,-87.65461,"casual",9
41.97336,-87.65461,"member",13
41.97336,-87.6546,"casual",6
41.97336,-87.6546,"member",6
41.97336,-87.65459,"casual",25
41.97336,-87.65459,"member",7
41.97336,-87.65458,"casual",6
41.97336,-87.65453,"casual",4
41.97337,-87.6548,"casual",4
41.97337,-87.65479,"casual",8
41.97337,-87.65478,"casual",6
41.97337,-87.65477,"casual",26
41.97337,-87.65475,"casual",10
41.97337,-87.65475,"member",17
41.97337,-87.65474,"member",13
41.97337,-87.65473,"casual",4
41.97337,-87.65473,"member",6
41.97337,-87.65472,"casual",21
41.97337,-87.65472,"member",5
41.97337,-87.65471,"casual",4
41.97337,-87.65471,"member",6
41.97337,-87.6547,"casual",28
41.97337,-87.6547,"member",30
41.97337,-87.65469,"casual",15
41.97337,-87.65469,"member",5
41.97337,-87.65468,"casual",7
41.97337,-87.65468,"member",16
41.97337,-87.65467,"member",11
41.97337,-87.65466,"casual",10
41.97337,-87.65466,"member",7
41.97337,-87.65465,"casual",17
41.97337,-87.65465,"member",11
41.97337,-87.65464,"casual",25
41.97337,-87.65464,"member",7
41.97337,-87.65463,"casual",13
41.97337,-87.65463,"member",16
41.97337,-87.65462,"member",2
41.97337,-87.65461,"casual",60
41.97337,-87.6546,"member",11
41.97337,-87.65459,"casual",10
41.97337,-87.65459,"member",14
41.97337,-87.65458,"casual",14
41.97337,-87.65458,"member",6
41.97337,-87.65457,"member",4
41.97337,-87.65456,"casual",4
41.97338,-87.65485,"member",9
41.97338,-87.65478,"member",3
41.97338,-87.65477,"casual",20
41.97338,-87.65476,"member",4
41.97338,-87.65475,"casual",3
41.97338,-87.65474,"casual",11
41.97338,-87.65474,"member",12
41.97338,-87.65473,"casual",7
41.97338,-87.65473,"member",13
41.97338,-87.65472,"casual",10
41.97338,-87.65471,"casual",3
41.97338,-87.6547,"casual",26
41.97338,-87.6547,"member",4
41.97338,-87.65469,"casual",8
41.97338,-87.65469,"member",6
41.97338,-87.65468,"casual",24
41.97338,-87.65468,"member",8
41.97338,-87.65467,"casual",60
41.97338,-87.65467,"member",6
41.97338,-87.65466,"casual",23
41.97338,-87.65466,"member",8
41.97338,-87.65465,"casual",23
41.97338,-87.65465,"member",23
41.97338,-87.65464,"member",4
41.97338,-87.65463,"casual",7
41.97338,-87.65463,"member",4
41.97338,-87.65462,"casual",6
41.97338,-87.65462,"member",15
41.97338,-87.6546,"casual",26
41.97338,-87.6546,"member",18
41.97338,-87.65459,"member",4
41.97338,-87.65458,"member",16
41.97338,-87.65457,"casual",24
41.97338,-87.65455,"member",42
41.97338,-87.65447,"member",14
41.97339,-87.65487,"casual",4
41.97339,-87.6548,"member",8
41.97339,-87.65477,"casual",39
41.97339,-87.65477,"member",4
41.97339,-87.65476,"casual",14
41.97339,-87.65476,"member",2
41.97339,-87.65474,"member",4
41.97339,-87.65473,"casual",34
41.97339,-87.65473,"member",14
41.97339,-87.65472,"member",11
41.97339,-87.65471,"casual",26
41.97339,-87.6547,"member",5
41.97339,-87.65469,"member",8
41.97339,-87.65468,"casual",10
41.97339,-87.65468,"member",4
41.97339,-87.65467,"casual",25
41.97339,-87.65467,"member",5
41.97339,-87.65466,"casual",7
41.97339,-87.65466,"member",22
41.97339,-87.65465,"casual",17
41.97339,-87.65465,"member",6
41.97339,-87.65464,"casual",20
41.97339,-87.65464,"member",8
41.97339,-87.65463,"casual",6
41.97339,-87.65463,"member",20
41.97339,-87.65462,"casual",7
41.97339,-87.65462,"member",14
41.97339,-87.65461,"casual",11
41.97339,-87.6546,"casual",16
41.97339,-87.6546,"member",10
41.97339,-87.65458,"member",5
41.97339,-87.65457,"casual",55
41.97339,-87.65457,"member",8
41.97339,-87.65455,"member",14
41.97339,-87.65454,"casual",9
41.9734,-87.65481,"member",9
41.9734,-87.65478,"casual",16
41.9734,-87.65476,"member",2
41.9734,-87.65475,"casual",18
41.9734,-87.65475,"member",6
41.9734,-87.65474,"member",3
41.9734,-87.65473,"casual",14
41.9734,-87.65473,"member",27
41.9734,-87.65472,"member",7
41.9734,-87.65471,"casual",9
41.9734,-87.65471,"member",15
41.9734,-87.6547,"member",8
41.9734,-87.65469,"casual",33
41.9734,-87.65469,"member",4
41.9734,-87.65468,"casual",11
41.9734,-87.65467,"casual",8
41.9734,-87.65467,"member",14
41.9734,-87.65466,"casual",1
41.9734,-87.65466,"member",9
41.9734,-87.65465,"casual",3
41.9734,-87.65465,"member",14
41.9734,-87.65464,"casual",5
41.9734,-87.65464,"member",7
41.9734,-87.65462,"casual",76
41.9734,-87.65461,"casual",8
41.9734,-87.65461,"member",4
41.9734,-87.6546,"casual",14
41.9734,-87.65459,"member",14
41.9734,-87.65458,"member",4
41.9734,-87.65457,"member",6
41.9734,-87.65456,"member",19
41.97341,-87.6548,"casual",4
41.97341,-87.65477,"member",2
41.97341,-87.65476,"casual",9
41.97341,-87.65475,"member",4
41.97341,-87.65474,"casual",8
41.97341,-87.65474,"member",6
41.97341,-87.65473,"casual",8
41.97341,-87.65473,"member",39
41.97341,-87.65471,"casual",14
41.97341,-87.6547,"member",9
41.97341,-87.65469,"casual",9
41.97341,-87.65468,"member",8
41.97341,-87.65467,"casual",10
41.97341,-87.65466,"member",6
41.97341,-87.65465,"casual",14
41.97341,-87.65464,"casual",8
41.97341,-87.65464,"member",5
41.97341,-87.65463,"member",3
41.97341,-87.65462,"casual",12
41.97341,-87.65461,"member",8
41.97341,-87.6546,"member",8
41.97341,-87.65459,"casual",6
41.97341,-87.65459,"member",5
41.97341,-87.65458,"member",13
41.97342,-87.65473,"member",4
41.97342,-87.65471,"casual",11
41.97342,-87.65469,"casual",14
41.97342,-87.65469,"member",13
41.97342,-87.65468,"casual",25
41.97342,-87.65468,"member",6
41.97342,-87.65466,"casual",23
41.97342,-87.65465,"casual",22
41.97342,-87.65464,"casual",6
41.97342,-87.65462,"casual",7
