"start_lat","start_lng","member_casual","rideable_type","n"
41.91786,-87.65219,"casual","electric_bike",1
41.91786,-87.65217,"casual","electric_bike",1
41.91786,-87.65216,"member","electric_bike",2
41.91786,-87.65215,"casual","electric_bike",1
41.91786,-87.65215,"member","electric_bike",3
41.91786,-87.65214,"casual","electric_bike",1
41.91786,-87.65214,"member","electric_bike",2
41.91786,-87.65213,"casual","electric_bike",2
41.91786,-87.65212,"casual","electric_bike",1
41.91786,-87.65212,"member","electric_bike",5
41.91786,-87.65211,"casual","electric_bike",3
41.91786,-87.65211,"member","electric_bike",1
41.91786,-87.6521,"member","electric_bike",3
41.91786,-87.65209,"casual","electric_bike",2
41.91786,-87.65209,"member","electric_bike",3
41.91786,-87.65207,"casual","electric_bike",2
41.91786,-87.65207,"member","electric_bike",3
41.91786,-87.65206,"casual","electric_bike",1
41.91786,-87.65206,"member","electric_bike",3
41.91786,-87.65205,"casual","electric_bike",1
41.91786,-87.65205,"member","electric_bike",1
41.91786,-87.65204,"member","electric_bike",1
41.91786,-87.65203,"member","electric_bike",1
41.91786,-87.65202,"member","electric_bike",1
41.91786,-87.65201,"casual","electric_bike",1
41.91786,-87.652,"member","electric_bike",1
41.91786,-87.65199,"member","electric_bike",1
41.91786,-87.65195,"member","electric_bike",1
41.91787,-87.65222,"member","electric_bike",1
41.91787,-87.65219,"member","electric_bike",2
41.91787,-87.65218,"casual","electric_bike",1
41.91787,-87.65218,"member","electric_bike",1
41.91787,-87.65217,"casual","electric_bike",1
41.91787,-87.65216,"casual","electric_bike",2
41.91787,-87.65216,"member","electric_bike",1
41.91787,-87.65215,"casual","electric_bike",2
41.91787,-87.65215,"member","electric_bike",1
41.91787,-87.65214,"member","electric_bike",1
41.91787,-87.65213,"casual","electric_bike",2
41.91787,-87.65212,"casual","electric_bike",5
41.91787,-87.65212,"member","electric_bike",8
41.91787,-87.65211,"casual","electric_bike",1
41.91787,-87.65211,"member","electric_bike",3
41.91787,-87.6521,"casual","electric_bike",3
41.91787,-87.6521,"member","electric_bike",2
41.91787,-87.65209,"casual","electric_bike",4
41.91787,-87.65209,"member","electric_bike",3
41.91787,-87.65208,"casual","electric_bike",2
41.91787,-87.65208,"member","electric_bike",2
41.91787,-87.65207,"casual","electric_bike",5
41.91787,-87.65207,"member","electric_bike",3
41.91787,-87.65206,"casual","electric_bike",2
41.91787,-87.65206,"member","electric_bike",3
41.91787,-87.65205,"member","electric_bike",4
41.91787,-87.65204,"casual","electric_bike",1
41.91787,-87.65204,"member","electric_bike",2
41.91787,-87.65203,"member","electric_bike",2
41.91787,-87.65202,"casual","electric_bike",1
41.91788,-87.65222,"member","electric_bike",2
41.91788,-87.6522,"casual","electric_bike",1
41.91788,-87.6522,"member","electric_bike",1
41.91788,-87.65219,"member","electric_bike",1
41.91788,-87.65218,"casual","electric_bike",2
41.91788,-87.65218,"member","electric_bike",1
41.91788,-87.65216,"casual","electric_bike",1
41.91788,-87.65216,"member","electric_bike",2
41.91788,-87.65215,"casual","electric_bike",2
41.91788,-87.65215,"member","electric_bike",2
41.91788,-87.65214,"casual","electric_bike",2
41.91788,-87.65214,"member","electric_bike",5
41.91788,-87.65213,"casual","electric_bike",2
41.91788,-87.65213,"member","electric_bike",5
41.91788,-87.65212,"casual","electric_bike",1
41.91788,-87.65212,"member","electric_bike",4
41.91788,-87.65211,"member","electric_bike",6
41.91788,-87.6521,"member","electric_bike",2
41.91788,-87.65209,"casual","electric_bike",3
41.91788,-87.65209,"member","electric_bike",4
41.91788,-87.65208,"casual","electric_bike",3
41.91788,-87.65208,"member","electric_bike",3
41.91788,-87.65207,"casual","electric_bike",1
41.91788,-87.65207,"member","electric_bike",3
41.91788,-87.65206,"casual","electric_bike",2
41.91788,-87.65206,"member","electric_bike",2
41.91788,-87.65205,"member","electric_bike",5
41.91788,-87.65204,"casual","electric_bike",1
41.91788,-87.65204,"member","electric_bike",1
41.91788,-87.65203,"member","electric_bike",3
41.91788,-87.65202,"member","electric_bike",1
41.91788,-87.65201,"casual","electric_bike",2
41.91788,-87.65201,"member","electric_bike",1
41.91788,-87.65199,"member","electric_bike",1
41.91788,-87.65198,"member","electric_bike",1
41.91789,-87.65224,"member","electric_bike",1
41.91789,-87.65221,"casual","electric_bike",2
41.91789,-87.65219,"casual","electric_bike",1
41.91789,-87.65219,"member","electric_bike",2
41.91789,-87.65218,"member","electric_bike",1
41.91789,-87.65217,"casual","electric_bike",2
41.91789,-87.65217,"member","electric_bike",1
41.91789,-87.65216,"casual","electric_bike",1
41.91789,-87.65215,"member","electric_bike",1
41.91789,-87.65214,"casual","electric_bike",1
41.91789,-87.65214,"member","electric_bike",2
41.91789,-87.65213,"casual","electric_bike",2
41.91789,-87.65213,"member","electric_bike",3
41.91789,-87.65212,"casual","electric_bike",8
41.91789,-87.65212,"member","electric_bike",1
41.91789,-87.65211,"casual","electric_bike",5
41.91789,-87.65211,"member","electric_bike",4
41.91789,-87.6521,"casual","electric_bike",6
41.91789,-87.6521,"member","electric_bike",4
41.91789,-87.65209,"casual","electric_bike",2
41.91789,-87.65209,"member","electric_bike",5
41.91789,-87.65208,"casual","electric_bike",3
41.91789,-87.65208,"member","electric_bike",2
41.91789,-87.65207,"casual","electric_bike",8
41.91789,-87.65207,"member","electric_bike",3
41.91789,-87.65206,"casual","electric_bike",2
41.91789,-87.65206,"member","electric_bike",3
41.91789,-87.65205,"casual","electric_bike",1
41.91789,-87.65205,"member","electric_bike",4
41.91789,-87.65204,"member","electric_bike",4
41.91789,-87.65203,"casual","electric_bike",1
41.91789,-87.65202,"member","electric_bike",1
41.91789,-87.65201,"casual","electric_bike",1
41.91789,-87.65199,"member","electric_bike",1
41.9179,-87.65234,"casual","electric_bike",1
41.9179,-87.65226,"casual","electric_bike",1
41.9179,-87.65223,"casual","electric_bike",1
41.9179,-87.65222,"casual","electric_bike",1
41.9179,-87.65222,"member","electric_bike",1
41.9179,-87.6522,"member","electric_bike",1
41.9179,-87.65219,"casual","electric_bike",2
41.9179,-87.65218,"casual","electric_bike",1
41.9179,-87.65217,"casual","electric_bike",1
41.9179,-87.65216,"casual","electric_bike",2
41.9179,-87.65216,"member","electric_bike",5
41.9179,-87.65215,"casual","electric_bike",1
41.9179,-87.65215,"member","electric_bike",4
41.9179,-87.65214,"casual","electric_bike",3
41.9179,-87.65214,"member","electric_bike",1
41.9179,-87.65213,"casual","electric_bike",5
41.9179,-87.65213,"member","electric_bike",4
41.9179,-87.65212,"member","electric_bike",3
41.9179,-87.65211,"casual","electric_bike",4
41.9179,-87.65211,"member","electric_bike",3
41.9179,-87.6521,"casual","electric_bike",3
41.9179,-87.6521,"member","electric_bike",4
41.9179,-87.65209,"casual","electric_bike",2
41.9179,-87.65209,"member","electric_bike",3
41.9179,-87.65208,"casual","electric_bike",2
41.9179,-87.65208,"member","electric_bike",3
41.9179,-87.65207,"casual","electric_bike",2
41.9179,-87.65207,"member","electric_bike",3
41.9179,-87.65206,"casual","electric_bike",4
41.9179,-87.65206,"member","electric_bike",4
41.9179,-87.65205,"member","electric_bike",5
41.9179,-87.65204,"member","electric_bike",3
41.9179,-87.65203,"casual","electric_bike",2
41.9179,-87.65202,"casual","electric_bike",1
41.9179,-87.652,"member","electric_bike",2
41.9179,-87.65197,"casual","electric_bike",1
41.91791,-87.65227,"casual","electric_bike",1
41.91791,-87.65221,"casual","electric_bike",1
41.91791,-87.65218,"casual","electric_bike",1
41.91791,-87.65217,"casual","electric_bike",1
41.91791,-87.65217,"member","electric_bike",1
41.91791,-87.65216,"casual","electric_bike",1
41.91791,-87.65216,"member","electric_bike",2
41.91791,-87.65215,"casual","electric_bike",2
41.91791,-87.65215,"member","electric_bike",1
41.91791,-87.65214,"casual","electric_bike",3
41.91791,-87.65214,"member","electric_bike",1
41.91791,-87.65213,"casual","electric_bike",2
41.91791,-87.65213,"member","electric_bike",5
41.91791,-87.65212,"casual","electric_bike",4
41.91791,-87.65212,"member","electric_bike",1
41.91791,-87.65211,"casual","electric_bike",2
41.91791,-87.65211,"member","electric_bike",4
41.91791,-87.6521,"casual","electric_bike",6
41.91791,-87.6521,"member","electric_bike",2
41.91791,-87.65209,"casual","electric_bike",3
41.91791,-87.65209,"member","electric_bike",3
41.91791,-87.65208,"casual","electric_bike",5
41.91791,-87.65208,"member","electric_bike",3
41.91791,-87.65207,"casual","electric_bike",2
41.91791,-87.65207,"member","electric_bike",1
41.91791,-87.65206,"casual","electric_bike",1
41.91791,-87.65206,"member","electric_bike",1
41.91791,-87.65205,"casual","electric_bike",2
41.91791,-87.65205,"member","electric_bike",2
41.91791,-87.65204,"member","electric_bike",4
41.91791,-87.65203,"casual","electric_bike",2
41.91791,-87.65203,"member","electric_bike",1
41.91791,-87.65202,"casual","electric_bike",2
41.91791,-87.65202,"member","electric_bike",2
41.91791,-87.652,"member","electric_bike",1
41.91792,-87.65227,"casual","electric_bike",1
41.91792,-87.6522,"member","electric_bike",1
41.91792,-87.65219,"casual","electric_bike",2
41.91792,-87.65219,"member","electric_bike",1
41.91792,-87.65218,"member","electric_bike",1
41.91792,-87.65217,"casual","electric_bike",1
41.91792,-87.65216,"casual","electric_bike",2
41.91792,-87.65216,"member","electric_bike",2
41.91792,-87.65215,"casual","electric_bike",3
41.91792,-87.65215,"member","electric_bike",1
41.91792,-87.65214,"casual","electric_bike",1
41.91792,-87.65214,"member","electric_bike",2
41.91792,-87.65213,"casual","electric_bike",2
41.91792,-87.65213,"member","electric_bike",1
41.91792,-87.65212,"casual","electric_bike",4
41.91792,-87.65212,"member","electric_bike",3
41.91792,-87.65211,"casual","electric_bike",4
41.91792,-87.65211,"member","electric_bike",2
41.91792,-87.6521,"casual","electric_bike",3
41.91792,-87.6521,"member","electric_bike",5
41.91792,-87.65209,"casual","electric_bike",5
41.91792,-87.65209,"member","electric_bike",4
41.91792,-87.65208,"casual","electric_bike",6
41.91792,-87.65208,"member","electric_bike",3
41.91792,-87.65207,"casual","electric_bike",2
41.91792,-87.65207,"member","electric_bike",4
41.91792,-87.65206,"casual","electric_bike",5
41.91792,-87.65206,"member","electric_bike",2
41.91792,-87.65205,"casual","electric_bike",1
41.91792,-87.65205,"member","electric_bike",3
41.91792,-87.65203,"member","electric_bike",2
41.91792,-87.65202,"casual","electric_bike",1
41.91792,-87.65202,"member","electric_bike",2
41.91792,-87.65201,"casual","electric_bike",2
41.91792,-87.65201,"member","electric_bike",1
41.91792,-87.652,"member","electric_bike",1
41.91793,-87.65223,"member","electric_bike",1
41.91793,-87.65221,"casual","electric_bike",1
41.91793,-87.65221,"member","electric_bike",1
41.91793,-87.65219,"member","electric_bike",1
41.91793,-87.65218,"casual","electric_bike",1
41.91793,-87.65218,"member","electric_bike",2
41.91793,-87.65217,"casual","electric_bike",1
41.91793,-87.65216,"casual","electric_bike",2
41.91793,-87.65216,"member","electric_bike",4
41.91793,-87.65215,"casual","electric_bike",6
41.91793,-87.65215,"member","electric_bike",1
41.91793,-87.65214,"casual","electric_bike",2
41.91793,-87.65214,"member","electric_bike",5
41.91793,-87.65213,"casual","electric_bike",2
41.91793,-87.65213,"member","electric_bike",3
41.91793,-87.65212,"casual","electric_bike",5
41.91793,-87.65212,"member","electric_bike",7
41.91793,-87.65211,"casual","electric_bike",3
41.91793,-87.65211,"member","electric_bike",2
41.91793,-87.6521,"casual","electric_bike",2
41.91793,-87.6521,"member","electric_bike",4
41.91793,-87.65209,"casual","electric_bike",5
41.91793,-87.65209,"member","electric_bike",8
41.91793,-87.65208,"casual","electric_bike",4
41.91793,-87.65208,"member","electric_bike",1
41.91793,-87.65206,"casual","electric_bike",2
41.91793,-87.65206,"member","electric_bike",1
41.91793,-87.65205,"casual","electric_bike",3
41.91793,-87.65204,"casual","electric_bike",1
41.91793,-87.65204,"member","electric_bike",2
41.91793,-87.65203,"member","electric_bike",1
41.91793,-87.65201,"casual","electric_bike",1
41.91793,-87.652,"casual","electric_bike",1
41.91793,-87.652,"member","electric_bike",1
41.91793,-87.65196,"member","electric_bike",1
41.91794,-87.65228,"member","electric_bike",1
41.91794,-87.65227,"member","electric_bike",1
41.91794,-87.65226,"casual","electric_bike",1
41.91794,-87.65224,"casual","electric_bike",1
41.91794,-87.65222,"casual","electric_bike",1
41.91794,-87.65222,"member","electric_bike",1
41.91794,-87.65221,"casual","electric_bike",1
41.91794,-87.65219,"casual","electric_bike",1
41.91794,-87.65218,"casual","electric_bike",1
41.91794,-87.65218,"member","electric_bike",1
41.91794,-87.65217,"casual","electric_bike",2
41.91794,-87.65216,"casual","electric_bike",2
41.91794,-87.65216,"member","electric_bike",2
41.91794,-87.65215,"member","electric_bike",2
41.91794,-87.65214,"casual","electric_bike",3
41.91794,-87.65214,"member","electric_bike",2
41.91794,-87.65213,"casual","electric_bike",2
41.91794,-87.65212,"casual","electric_bike",3
41.91794,-87.65212,"member","electric_bike",4
41.91794,-87.65211,"casual","electric_bike",2
41.91794,-87.65211,"member","electric_bike",1
41.91794,-87.6521,"casual","electric_bike",6
41.91794,-87.6521,"member","electric_bike",2
41.91794,-87.65209,"casual","electric_bike",1
41.91794,-87.65209,"member","electric_bike",4
41.91794,-87.65208,"casual","electric_bike",5
41.91794,-87.65208,"member","electric_bike",5
41.91794,-87.65207,"casual","electric_bike",3
41.91794,-87.65207,"member","electric_bike",3
41.91794,-87.65206,"casual","electric_bike",1
41.91794,-87.65206,"member","electric_bike",1
41.91794,-87.65205,"member","electric_bike",2
41.91794,-87.65204,"casual","electric_bike",1
41.91794,-87.65204,"member","electric_bike",1
41.91794,-87.65203,"casual","electric_bike",2
41.91794,-87.65202,"casual","electric_bike",1
41.91794,-87.65202,"member","electric_bike",1
41.91794,-87.65201,"member","electric_bike",1
41.91794,-87.652,"casual","electric_bike",1
41.91794,-87.65199,"casual","electric_bike",1
41.91794,-87.65198,"member","electric_bike",1
41.91794,-87.65196,"member","electric_bike",1
41.91795,-87.65232,"member","electric_bike",1
41.91795,-87.65225,"member","electric_bike",1
41.91795,-87.65223,"member","electric_bike",1
41.91795,-87.65221,"member","electric_bike",1
41.91795,-87.6522,"member","electric_bike",1
41.91795,-87.65219,"casual","electric_bike",1
41.91795,-87.65219,"member","electric_bike",1
41.91795,-87.65218,"member","electric_bike",3
41.91795,-87.65217,"casual","electric_bike",2
41.91795,-87.65217,"member","electric_bike",1
41.91795,-87.65216,"casual","electric_bike",2
41.91795,-87.65215,"casual","electric_bike",3
41.91795,-87.65215,"member","electric_bike",5
41.91795,-87.65214,"casual","electric_bike",2
41.91795,-87.65214,"member","electric_bike",2
41.91795,-87.65213,"member","electric_bike",3
41.91795,-87.65212,"casual","electric_bike",1
41.91795,-87.65212,"member","electric_bike",3
41.91795,-87.65211,"casual","electric_bike",2
41.91795,-87.6521,"casual","electric_bike",1
41.91795,-87.6521,"member","electric_bike",3
41.91795,-87.65209,"casual","electric_bike",2
41.91795,-87.65209,"member","electric_bike",4
41.91795,-87.65208,"casual","electric_bike",2
41.91795,-87.65208,"member","electric_bike",3
41.91795,-87.65207,"casual","electric_bike",2
41.91795,-87.65207,"member","electric_bike",3
41.91795,-87.65206,"casual","electric_bike",1
41.91795,-87.65206,"member","electric_bike",2
41.91795,-87.65205,"casual","electric_bike",2
41.91795,-87.65203,"member","electric_bike",1
41.91796,-87.65224,"casual","electric_bike",1
41.91796,-87.65223,"casual","electric_bike",1
41.91796,-87.65223,"member","electric_bike",1
41.91796,-87.65221,"casual","electric_bike",1
41.91796,-87.65221,"member","electric_bike",2
41.91796,-87.6522,"casual","electric_bike",1
41.91796,-87.65218,"member","electric_bike",1
41.91796,-87.65217,"casual","electric_bike",2
41.91796,-87.65216,"casual","electric_bike",1
41.91796,-87.65216,"member","electric_bike",1
41.91796,-87.65215,"casual","electric_bike",4
41.91796,-87.65215,"member","electric_bike",4
41.91796,-87.65214,"casual","electric_bike",5
41.91796,-87.65213,"casual","electric_bike",1
41.91796,-87.65213,"member","electric_bike",2
41.91796,-87.65212,"member","electric_bike",3
41.91796,-87.65211,"casual","electric_bike",5
41.91796,-87.65211,"member","electric_bike",3
41.91796,-87.6521,"casual","electric_bike",2
41.91796,-87.6521,"member","electric_bike",4
41.91796,-87.65209,"casual","electric_bike",4
41.91796,-87.65208,"casual","electric_bike",2
41.91796,-87.65207,"casual","electric_bike",3
41.91796,-87.65206,"casual","electric_bike",2
41.91796,-87.65206,"member","electric_bike",2
41.91796,-87.65205,"casual","electric_bike",3
41.91796,-87.65205,"member","electric_bike",1
41.91796,-87.65204,"casual","electric_bike",2
41.91796,-87.65204,"member","electric_bike",1
41.91796,-87.65203,"member","electric_bike",1
41.91796,-87.65199,"member","electric_bike",1
41.91796,-87.65197,"member","electric_bike",1
41.91797,-87.65234,"member","electric_bike",1
41.91797,-87.65232,"member","electric_bike",1
41.91797,-87.6523,"casual","electric_bike",2
41.91797,-87.65225,"member","electric_bike",1
41.91797,-87.65223,"casual","electric_bike",2
41.91797,-87.6522,"casual","electric_bike",1
41.91797,-87.65219,"casual","electric_bike",2
41.91797,-87.65218,"casual","electric_bike",2
41.91797,-87.65216,"casual","electric_bike",1
41.91797,-87.65215,"casual","electric_bike",1
41.91797,-87.65215,"member","electric_bike",1
41.91797,-87.65213,"casual","electric_bike",4
41.91797,-87.65213,"member","electric_bike",2
41.91797,-87.65212,"casual","electric_bike",1
41.91797,-87.65212,"member","electric_bike",4
41.91797,-87.65211,"casual","electric_bike",3
41.91797,-87.65211,"member","electric_bike",4
41.91797,-87.6521,"casual","electric_bike",3
41.91797,-87.6521,"member","electric_bike",1
41.91797,-87.65209,"casual","electric_bike",2
41.91797,-87.65209,"member","electric_bike",3
41.91797,-87.65208,"member","electric_bike",2
41.91797,-87.65207,"casual","electric_bike",3
41.91797,-87.65207,"member","electric_bike",2
41.91797,-87.65206,"casual","electric_bike",2
41.91797,-87.65206,"member","electric_bike",1
41.91797,-87.65205,"member","electric_bike",1
41.91797,-87.65204,"casual","electric_bike",1
41.91797,-87.65204,"member","electric_bike",1
41.91797,-87.65203,"member","electric_bike",2
41.91797,-87.65202,"casual","electric_bike",2
41.91797,-87.65197,"casual","electric_bike",1
41.91798,-87.65252,"casual","electric_bike",1
41.91798,-87.65236,"casual","electric_bike",1
41.91798,-87.65225,"casual","electric_bike",1
41.91798,-87.65224,"casual","electric_bike",1
41.91798,-87.65223,"casual","electric_bike",2
41.91798,-87.6522,"casual","electric_bike",1
41.91798,-87.6522,"member","electric_bike",1
41.91798,-87.65219,"casual","electric_bike",1
41.91798,-87.65218,"casual","electric_bike",1
41.91798,-87.65218,"member","electric_bike",1
41.91798,-87.65217,"member","electric_bike",2
41.91798,-87.65216,"member","electric_bike",1
41.91798,-87.65215,"casual","electric_bike",2
41.91798,-87.65215,"member","electric_bike",2
41.91798,-87.65214,"casual","electric_bike",3
41.91798,-87.65214,"member","electric_bike",2
41.91798,-87.65213,"casual","electric_bike",2
41.91798,-87.65213,"member","electric_bike",2
41.91798,-87.65212,"casual","electric_bike",1
41.91798,-87.65211,"casual","electric_bike",2
41.91798,-87.65211,"member","electric_bike",4
41.91798,-87.6521,"casual","electric_bike",3
41.91798,-87.6521,"member","electric_bike",1
41.91798,-87.65209,"casual","electric_bike",2
41.91798,-87.65209,"member","electric_bike",1
41.91798,-87.65208,"casual","electric_bike",2
41.91798,-87.65208,"member","electric_bike",2
41.91798,-87.65207,"member","electric_bike",4
41.91798,-87.65206,"member","electric_bike",5
41.91798,-87.65205,"casual","electric_bike",2
41.91798,-87.65205,"member","electric_bike",2
41.91798,-87.65204,"member","electric_bike",1
41.91798,-87.65203,"casual","electric_bike",2
41.91798,-87.65202,"casual","electric_bike",2
41.91798,-87.65202,"member","electric_bike",1
41.91798,-87.652,"casual","electric_bike",1
41.91798,-87.65198,"member","electric_bike",1
41.91798,-87.65197,"member","electric_bike",1
41.91799,-87.65225,"member","electric_bike",1
41.91799,-87.65222,"member","electric_bike",1
41.91799,-87.65221,"casual","electric_bike",1
41.91799,-87.6522,"member","electric_bike",1
41.91799,-87.65219,"casual","electric_bike",2
41.91799,-87.65219,"member","electric_bike",2
41.91799,-87.65218,"member","electric_bike",1
41.91799,-87.65217,"member","electric_bike",1
41.91799,-87.65216,"casual","electric_bike",1
41.91799,-87.65216,"member","electric_bike",1
41.91799,-87.65215,"casual","electric_bike",1
41.91799,-87.65214,"member","electric_bike",1
41.91799,-87.65213,"casual","electric_bike",2
41.91799,-87.65213,"member","electric_bike",1
41.91799,-87.65212,"casual","electric_bike",3
41.91799,-87.65212,"member","electric_bike",2
41.91799,-87.65211,"casual","electric_bike",2
41.91799,-87.65211,"member","electric_bike",3
41.91799,-87.6521,"casual","electric_bike",2
41.91799,-87.6521,"member","electric_bike",2
41.91799,-87.65209,"casual","electric_bike",1
41.91799,-87.65209,"member","electric_bike",1
41.91799,-87.65208,"casual","electric_bike",1
41.91799,-87.65208,"member","electric_bike",4
41.91799,-87.65207,"casual","electric_bike",2
41.91799,-87.65207,"member","electric_bike",2
41.91799,-87.65206,"casual","electric_bike",1
41.91799,-87.65205,"casual","electric_bike",1
41.91799,-87.65203,"member","electric_bike",1
41.91799,-87.65202,"casual","electric_bike",2
41.91799,-87.65202,"member","electric_bike",1
41.91799,-87.65201,"casual","electric_bike",1
41.918,-87.65245,"member","electric_bike",1
41.918,-87.65229,"member","electric_bike",2
41.918,-87.6522,"casual","electric_bike",2
41.918,-87.65219,"casual","electric_bike",1
41.918,-87.65218,"member","electric_bike",1
41.918,-87.65217,"casual","electric_bike",1
41.918,-87.65217,"member","electric_bike",1
41.918,-87.65214,"casual","electric_bike",2
41.918,-87.65214,"member","electric_bike",3
41.918,-87.65213,"casual","electric_bike",2
41.918,-87.65212,"casual","electric_bike",6
41.918,-87.65212,"member","electric_bike",1
41.918,-87.65211,"casual","electric_bike",4
41.918,-87.65211,"member","electric_bike",4
41.918,-87.6521,"casual","electric_bike",2
41.918,-87.6521,"member","electric_bike",2
41.918,-87.65209,"casual","electric_bike",1
41.918,-87.65209,"member","electric_bike",1
41.918,-87.65208,"casual","electric_bike",1
41.918,-87.65206,"casual","electric_bike",1
41.918,-87.65204,"casual","electric_bike",3
41.918,-87.65203,"casual","electric_bike",2
41.918,-87.65203,"member","electric_bike",1
41.918,-87.65202,"member","electric_bike",1
41.918,-87.65201,"member","electric_bike",1
41.91801,-87.65231,"member","electric_bike",1
41.91801,-87.65228,"casual","electric_bike",1
41.91801,-87.65227,"casual","electric_bike",1
41.91801,-87.65222,"casual","electric_bike",1
41.91801,-87.6522,"member","electric_bike",1
41.91801,-87.65219,"casual","electric_bike",1
41.91801,-87.65219,"member","electric_bike",1
41.91801,-87.65217,"casual","electric_bike",1
41.91801,-87.65216,"casual","electric_bike",1
41.91801,-87.65216,"member","electric_bike",1
41.91801,-87.65215,"casual","electric_bike",1
41.91801,-87.65215,"member","electric_bike",1
41.91801,-87.65214,"casual","electric_bike",3
41.91801,-87.65213,"casual","electric_bike",3
41.91801,-87.65213,"member","electric_bike",1
41.91801,-87.65212,"casual","electric_bike",2
41.91801,-87.65212,"member","electric_bike",1
41.91801,-87.65211,"casual","electric_bike",3
41.91801,-87.65211,"member","electric_bike",1
41.91801,-87.6521,"member","electric_bike",2
41.91801,-87.65209,"casual","electric_bike",2
41.91801,-87.65209,"member","electric_bike",3
41.91801,-87.65208,"casual","electric_bike",1
41.91801,-87.65208,"member","electric_bike",2
41.91801,-87.65207,"casual","electric_bike",2
41.91801,-87.65207,"member","electric_bike",1
41.91801,-87.65206,"casual","electric_bike",1
41.91801,-87.65206,"member","electric_bike",1
41.91801,-87.65205,"casual","electric_bike",1
41.91801,-87.65204,"casual","electric_bike",1
41.91802,-87.65223,"casual","electric_bike",2
41.91802,-87.65221,"casual","electric_bike",1
41.91802,-87.65218,"casual","classic_bike",1097
41.91802,-87.65218,"casual","docked_bike",87
41.91802,-87.65218,"member","classic_bike",1811
41.91802,-87.65218,"member","electric_bike",2
41.91802,-87.65217,"casual","electric_bike",1
41.91802,-87.65217,"member","electric_bike",3
41.91802,-87.65216,"casual","electric_bike",2
41.91802,-87.65216,"member","electric_bike",1
41.91802,-87.65215,"member","electric_bike",1
41.91802,-87.65214,"member","electric_bike",1
41.91802,-87.65213,"casual","electric_bike",2
41.91802,-87.65213,"member","electric_bike",1
41.91802,-87.65212,"member","electric_bike",1
41.91802,-87.6521,"casual","electric_bike",2
41.91802,-87.6521,"member","electric_bike",3
41.91802,-87.65209,"casual","electric_bike",1
41.91802,-87.65209,"member","electric_bike",2
41.91802,-87.65208,"casual","electric_bike",1
41.91802,-87.65208,"member","electric_bike",2
41.91802,-87.65207,"casual","electric_bike",1
41.91802,-87.65207,"member","electric_bike",1
41.91802,-87.65206,"casual","electric_bike",1
41.91802,-87.65206,"member","electric_bike",1
41.91802,-87.65205,"member","electric_bike",1
41.91802,-87.65204,"casual","electric_bike",2
41.91802,-87.65203,"casual","electric_bike",1
41.91802,-87.65203,"member","electric_bike",1
41.91803,-87.65225,"casual","electric_bike",1
41.91803,-87.65222,"casual","electric_bike",1
41.91803,-87.6522,"casual","electric_bike",1
41.91803,-87.6522,"member","electric_bike",1
41.91803,-87.65219,"casual","electric_bike",1
41.91803,-87.65219,"member","electric_bike",1
41.91803,-87.65218,"member","electric_bike",1
41.91803,-87.65217,"casual","electric_bike",1
41.91803,-87.65217,"member","electric_bike",1
41.91803,-87.65216,"member","electric_bike",2
41.91803,-87.65215,"casual","electric_bike",1
41.91803,-87.65214,"casual","electric_bike",1
41.91803,-87.65213,"casual","electric_bike",3
41.91803,-87.65213,"member","electric_bike",4
41.91803,-87.65212,"casual","electric_bike",2
41.91803,-87.65211,"casual","electric_bike",2
41.91803,-87.65211,"member","electric_bike",3
41.91803,-87.6521,"member","electric_bike",2
41.91803,-87.65208,"member","electric_bike",1
41.91803,-87.65207,"member","electric_bike",1
41.91803,-87.65206,"casual","electric_bike",1
41.91803,-87.65205,"member","electric_bike",2
41.91803,-87.65204,"casual","electric_bike",1
41.91803,-87.65203,"member","electric_bike",1
41.91803,-87.65202,"member","electric_bike",1
41.91804,-87.6522,"member","electric_bike",2
41.91804,-87.65219,"casual","electric_bike",1
41.91804,-87.65218,"casual","electric_bike",1
41.91804,-87.65217,"member","electric_bike",1
41.91804,-87.65214,"casual","electric_bike",1
41.91804,-87.65214,"member","electric_bike",1
41.91804,-87.6521,"casual","electric_bike",1
41.91804,-87.65209,"casual","electric_bike",1
41.91804,-87.65208,"member","electric_bike",1
41.91804,-87.65207,"casual","electric_bike",1
41.91804,-87.65207,"member","electric_bike",1
41.91805,-87.65219,"casual","electric_bike",1
41.91805,-87.65214,"member","electric_bike",1
41.91805,-87.65213,"casual","electric_bike",1
41.91805,-87.65212,"member","electric_bike",1
41.91805,-87.65211,"casual","electric_bike",1
41.91805,-87.6521,"casual","electric_bike",1
41.91805,-87.65209,"casual","electric_bike",1
41.91805,-87.65208,"casual","electric_bike",1
41.91805,-87.65206,"casual","electric_bike",1
41.91805,-87.65205,"member","electric_bike",1
41.91805,-87.65201,"member","electric_bike",1
41.91806,-87.6522,"member","electric_bike",1
41.91806,-87.65217,"member","electric_bike",1
41.91806,-87.65215,"member","electric_bike",1
41.91806,-87.65214,"casual","electric_bike",1
41.91806,-87.65214,"member","electric_bike",1
41.91806,-87.65213,"member","electric_bike",1
41.91806,-87.65211,"casual","electric_bike",1
41.91806,-87.65209,"casual","electric_bike",1
41.91806,-87.65207,"member","electric_bike",2
41.91807,-87.65247,"casual","electric_bike",1
41.91807,-87.65217,"member","electric_bike",1
41.91807,-87.65216,"casual","electric_bike",1
41.91807,-87.65215,"casual","electric_bike",1
41.91807,-87.65214,"casual","electric_bike",1
41.91807,-87.65213,"casual","electric_bike",1
